recorded,RADON_SHORT_TERM_AVG,TEMP,HUMIDITY,PRESSURE,CO2,VOC
2020-07-14T00:08:05,,77.38,46.5,1008,1035,819
,,,,,,
2020-07-14T00:13:05,,77.32,46.5,1008,1040,797
,,,,,,
2020-07-14T00:18:05,,77.2,46.5,1008,1048,779
,,,,,,
2020-07-14T00:23:05,0.51,77.05,46.5,1008,1058,734
,,,,,,
2020-07-14T00:28:05,,76.98,46,1008,1067,712
,,,,,,
2020-07-14T00:33:05,,76.86,46,1008,1074,694
,,,,,,
2020-07-14T00:38:05,,76.78,46,1008,1081,686
,,,,,,
2020-07-14T00:43:05,,76.77,46,1008,1083,672
,,,,,,
2020-07-14T00:48:05,,76.69,46,1008,1087,601
,,,,,,
2020-07-14T00:53:05,,76.66,46,1008,1087,615
,,,,,,
2020-07-14T00:58:05,,76.93,47,1008,1091,534
,,,,,,
2020-07-14T01:03:05,,77.05,46,1008,1091,868
,,,,,,
2020-07-14T01:08:05,,76.82,45.5,1008,1093,783
,,,,,,
2020-07-14T01:13:05,,76.68,45.5,1008,1094,721
,,,,,,
2020-07-14T01:18:05,,76.5,45.5,1008,1097,698
,,,,,,
2020-07-14T01:23:05,0.54,76.33,45.5,1009,1098,672
,,,,,,
2020-07-14T01:28:05,,76.28,45.5,1009,1098,641
,,,,,,
2020-07-14T01:33:05,,76.3,45.5,1009,1095,615
,,,,,,
2020-07-14T01:38:05,,76.37,46.5,1009,1095,556
,,,,,,
2020-07-14T01:43:05,,76.75,47,1009,1091,512
,,,,,,
2020-07-14T01:48:05,,77.16,47.5,1009,1088,483
,,,,,,
2020-07-14T01:53:05,,77.43,48,1009,1089,497
,,,,,,
2020-07-14T01:58:05,,77.65,48.5,1009,1093,465
,,,,,,
2020-07-14T02:03:05,,77.86,49,1009,1097,448
,,,,,,
2020-07-14T02:08:05,,78.06,49.5,1009,1102,435
,,,,,,
2020-07-14T02:13:05,,78.21,49.5,1009,1102,442
,,,,,,
2020-07-14T02:18:05,,78.4,50,1009,1103,401
,,,,,,
2020-07-14T02:23:05,0.54,78.55,50,1009,1104,394
,,,,,,
2020-07-14T02:28:05,,78.71,50,1009,1106,390
,,,,,,
2020-07-14T02:33:05,,78.84,50,1009,1109,394
,,,,,,
2020-07-14T02:38:05,,78.96,50.5,1009,1113,380
,,,,,,
2020-07-14T02:43:05,,79.07,50.5,1009,1113,367
,,,,,,
2020-07-14T02:48:05,,79.14,50.5,1009,1117,376
,,,,,,
2020-07-14T02:53:05,,79.27,51,1009,1119,362
,,,,,,
2020-07-14T02:58:05,,79.36,51,1009,1121,367
,,,,,,
2020-07-14T03:03:05,,79.47,51,1009,1127,359
,,,,,,
2020-07-14T03:08:05,,79.56,51.5,1009,1138,387
,,,,,,
2020-07-14T03:13:05,,79.65,51.5,1009,1146,370
,,,,,,
2020-07-14T03:18:05,,79.72,51.5,1009,1154,345
,,,,,,
2020-07-14T03:23:05,0.57,79.81,52,1009,1156,311
,,,,,,
2020-07-14T03:28:05,,79.9,52,1009,1161,298
,,,,,,
2020-07-14T03:33:05,,79.97,52,1009,1156,284
,,,,,,
2020-07-14T03:38:05,,80.01,52,1009,1145,264
,,,,,,
2020-07-14T03:43:05,,80.02,52.5,1009,1131,259
,,,,,,
2020-07-14T03:48:05,,80.08,52.5,1009,1115,229
,,,,,,
2020-07-14T03:53:05,,80.1,52.5,1009,1100,232
,,,,,,
2020-07-14T03:58:05,,80.15,52.5,1009,1082,219
,,,,,,
2020-07-14T04:03:05,,80.17,52.5,1009,1065,201
,,,,,,
2020-07-14T04:08:05,,80.22,52.5,1009,1051,184
,,,,,,
2020-07-14T04:13:05,,80.26,52.5,1009,1044,212
,,,,,,
2020-07-14T04:18:05,,80.35,53,1009,1051,215
,,,,,,
2020-07-14T04:23:05,0.57,80.42,53,1009,1053,246
,,,,,,
2020-07-14T04:28:05,,80.49,53,1009,1052,259
,,,,,,
2020-07-14T04:33:05,,80.55,53,1009,1048,273
,,,,,,
2020-07-14T04:38:05,,80.62,53,1009,1042,253
,,,,,,
2020-07-14T04:43:05,,80.65,53,1009,1033,250
,,,,,,
2020-07-14T04:48:05,,80.69,53,1009,1022,222
,,,,,,
2020-07-14T04:53:05,,80.71,53,1010,1011,225
,,,,,,
2020-07-14T04:58:05,,80.73,53,1010,1003,225
,,,,,,
2020-07-14T05:03:05,,80.76,53.5,1010,994,208
,,,,,,
2020-07-14T05:08:05,,80.78,53.5,1010,983,178
,,,,,,
2020-07-14T05:13:05,,80.82,53.5,1010,973,184
,,,,,,
2020-07-14T05:18:05,,80.85,53.5,1010,967,172
,,,,,,
2020-07-14T05:23:05,0.57,80.87,53.5,1010,959,166
,,,,,,
2020-07-14T05:28:05,,80.91,53.5,1010,953,155
,,,,,,
2020-07-14T05:33:05,,80.92,53.5,1010,949,161
,,,,,,
2020-07-14T05:38:05,,80.92,53.5,1010,946,144
,,,,,,
2020-07-14T05:43:05,,80.98,54,1010,940,148
,,,,,,
2020-07-14T05:48:05,,81,54,1010,928,136
,,,,,,
2020-07-14T05:53:05,,81.07,54,1010,918,236
,,,,,,
2020-07-14T05:58:05,,81.1,54,1010,909,163
,,,,,,
2020-07-14T06:03:05,,81.12,54,1010,899,136
,,,,,,
2020-07-14T06:08:05,,81.12,54,1010,887,119
,,,,,,
2020-07-14T06:13:05,,81.12,54,1010,882,114
,,,,,,
2020-07-14T06:18:05,,81.12,54,1010,879,119
,,,,,,
2020-07-14T06:23:05,0.57,81.12,54,1010,882,110
,,,,,,
2020-07-14T06:28:05,,81.14,53.5,1010,883,110
,,,,,,
2020-07-14T06:33:05,,81.16,53.5,1010,883,108
,,,,,,
2020-07-14T06:38:05,,81.16,54,1010,878,101
,,,,,,
2020-07-14T06:43:05,,81.16,53.5,1010,872,82
,,,,,,
2020-07-14T06:48:05,,81.16,54,1010,861,61
,,,,,,
2020-07-14T06:53:05,,81.16,53.5,1010,846,75
,,,,,,
2020-07-14T06:58:05,,81.14,53.5,1010,834,56
,,,,,,
2020-07-14T07:03:05,,81.12,53.5,1010,822,46
,,,,,,
2020-07-14T07:08:05,,81.1,53.5,1010,813,56
,,,,,,
2020-07-14T07:13:05,,81.09,53.5,1010,802,52
,,,,,,
2020-07-14T07:18:05,,81.1,53.5,1010,795,46
,,,,,,
2020-07-14T07:23:05,0.57,81.09,53.5,1010,789,46
,,,,,,
2020-07-14T07:28:05,,81.1,53.5,1010,781,46
,,,,,,
2020-07-14T07:33:05,,81.09,53.5,1010,775,50
,,,,,,
2020-07-14T07:38:05,,81.09,53.5,1010,774,50
,,,,,,
2020-07-14T07:43:05,,81.07,54,1010,772,52
,,,,,,
2020-07-14T07:48:05,,81.07,54,1010,773,46
,,,,,,
2020-07-14T07:53:05,,81.09,54,1010,775,46
,,,,,,
2020-07-14T07:58:05,,81.07,54,1010,778,54
,,,,,,
2020-07-14T08:03:05,,81.09,54,1010,786,48
,,,,,,
2020-07-14T08:08:05,,81.1,54,1010,792,54
,,,,,,
2020-07-14T08:13:05,,81.1,54,1010,795,56
,,,,,,
2020-07-14T08:18:05,,81.12,54,1010,800,59
,,,,,,
2020-07-14T08:23:05,0.68,81.12,54,1010,803,50
,,,,,,
2020-07-14T08:28:05,,81.16,54,1010,801,46
,,,,,,
2020-07-14T08:33:05,,81.18,54,1010,796,46
,,,,,,
2020-07-14T08:38:05,,81.18,54,1010,791,46
,,,,,,
2020-07-14T08:43:05,,81.18,54,1010,784,46
,,,,,,
2020-07-14T08:48:05,,81.18,54,1010,778,46
,,,,,,
2020-07-14T08:53:05,,81.16,54,1010,776,48
,,,,,,
2020-07-14T08:58:05,,81.16,54.5,1010,769,46
,,,,,,
2020-07-14T09:03:05,,81.14,54.5,1010,764,46
,,,,,,
2020-07-14T09:08:05,,81.16,54.5,1010,758,52
,,,,,,
2020-07-14T09:13:05,,81.18,54.5,1010,754,46
,,,,,,
2020-07-14T09:18:05,,81.18,54.5,1010,750,48
,,,,,,
2020-07-14T09:23:05,0.68,81.14,54.5,1010,749,50
,,,,,,
2020-07-14T09:28:05,,81.14,54.5,1011,749,46
,,,,,,
2020-07-14T09:33:05,,81.14,54.5,1011,743,46
,,,,,,
2020-07-14T09:38:05,,81.14,54.5,1011,741,46
,,,,,,
2020-07-14T09:43:05,,81.14,54.5,1011,742,46
,,,,,,
2020-07-14T09:48:05,,81.16,54.5,1011,750,67
,,,,,,
2020-07-14T09:53:05,,81.14,54.5,1011,760,71
,,,,,,
2020-07-14T09:58:05,,81.14,54.5,1011,772,80
,,,,,,
2020-07-14T10:03:05,,81.14,54.5,1011,779,67
,,,,,,
2020-07-14T10:08:05,,81.18,54.5,1011,784,63
,,,,,,
2020-07-14T10:13:05,,81.19,54.5,1011,788,61
,,,,,,
2020-07-14T10:18:05,,81.21,54.5,1011,790,65
,,,,,,
2020-07-14T10:23:05,0.51,81.23,54.5,1011,796,58
,,,,,,
2020-07-14T10:28:05,,81.21,54.5,1011,796,61
,,,,,,
2020-07-14T10:33:05,,81.21,54.5,1011,794,58
,,,,,,
2020-07-14T10:38:05,,81.18,54.5,1011,790,50
,,,,,,
2020-07-14T10:43:05,,81.16,54.5,1011,785,46
,,,,,,
2020-07-14T10:48:05,,81.18,54.5,1011,782,46
,,,,,,
2020-07-14T10:53:05,,81.18,54.5,1011,779,46
,,,,,,
2020-07-14T10:58:05,,81.16,54.5,1011,774,54
,,,,,,
2020-07-14T11:03:05,,81.16,55,1012,772,46
,,,,,,
2020-07-14T11:08:05,,81.14,55,1012,770,46
,,,,,,
2020-07-14T11:13:05,,81.14,55,1012,768,50
,,,,,,
2020-07-14T11:18:05,,81.14,55,1012,764,46
,,,,,,
2020-07-14T11:23:05,0.41,81.14,55,1012,762,48
,,,,,,
2020-07-14T11:28:05,,81.14,55,1012,759,46
,,,,,,
2020-07-14T11:33:05,,81.12,55,1012,761,54
,,,,,,
2020-07-14T11:38:05,,81.12,55,1012,767,46
,,,,,,
2020-07-14T11:43:05,,81.1,54.5,1012,772,48
,,,,,,
2020-07-14T11:48:05,,81.12,54.5,1012,775,46
,,,,,,
2020-07-14T11:53:05,,81.16,54.5,1012,777,46
,,,,,,
2020-07-14T11:58:05,,81.18,54.5,1012,779,46
,,,,,,
2020-07-14T12:03:05,,81.19,54.5,1012,780,50
,,,,,,
2020-07-14T12:08:05,,81.21,54.5,1012,780,46
,,,,,,
2020-07-14T12:13:05,,81.19,54.5,1012,778,46
,,,,,,
2020-07-14T12:18:05,,81.18,54.5,1012,776,46
,,,,,,
2020-07-14T12:23:05,0.41,81.18,54.5,1012,776,50
,,,,,,
2020-07-14T12:28:05,,81.18,54.5,1012,773,46
,,,,,,
2020-07-14T12:33:05,,81.18,54.5,1012,772,46
,,,,,,
2020-07-14T12:38:05,,81.16,55,1012,782,50
,,,,,,
2020-07-14T12:43:05,,81.19,55,1012,819,166
,,,,,,
2020-07-14T12:48:05,,81.46,63,1012,870,46
,,,,,,
2020-07-14T12:53:05,,82.08,68.5,1012,920,46
,,,,,,
2020-07-14T12:58:05,,82.27,66.5,1012,959,93
,,,,,,
2020-07-14T13:03:05,,82.24,66,1012,981,161
,,,,,,
2020-07-14T13:08:05,,82.54,65,1012,1001,146
,,,,,,
2020-07-14T13:13:05,,82.06,63,1012,1019,170
,,,,,,
2020-07-14T13:18:05,,81.39,61,1012,1026,205
,,,,,,
2020-07-14T13:23:05,0.38,80.92,59.5,1012,1029,225
,,,,,,
2020-07-14T13:28:05,,80.44,57.5,1012,1030,304
,,,,,,
2020-07-14T13:33:05,,80.08,56.5,1012,1026,318
,,,,,,
2020-07-14T13:38:05,,79.88,55.5,1012,1020,342
,,,,,,
2020-07-14T13:43:05,,79.7,54.5,1012,1014,339
,,,,,,
2020-07-14T13:48:05,,79.39,54,1012,1011,339
,,,,,,
2020-07-14T13:53:05,,79.25,53,1012,1004,294
,,,,,,
2020-07-14T13:58:05,,79.11,52.5,1012,996,287
,,,,,,
2020-07-14T14:03:05,,79.07,52,1012,987,259
,,,,,,
2020-07-14T14:08:05,,78.93,51.5,1012,977,253
,,,,,,
2020-07-14T14:13:05,,78.89,51.5,1012,965,201
,,,,,,
2020-07-14T14:18:05,,78.71,51,1012,952,187
,,,,,,
2020-07-14T14:23:05,0.32,78.62,50.5,1012,940,174
,,,,,,
2020-07-14T14:28:05,,78.46,50,1012,928,153
,,,,,,
2020-07-14T14:33:05,,78.19,50,1012,910,135
,,,,,,
2020-07-14T14:38:05,,78.19,50.5,1012,896,127
,,,,,,
2020-07-14T14:43:05,,78.03,50,1012,882,114
,,,,,,
2020-07-14T14:48:05,,77.95,49.5,1012,864,108
,,,,,,
2020-07-14T14:53:05,,77.79,49.5,1012,853,110
,,,,,,
2020-07-14T14:58:05,,77.68,49.5,1012,841,99
,,,,,,
2020-07-14T15:03:05,,77.56,49,1012,829,89
,,,,,,
2020-07-14T15:08:05,,77.45,48.5,1012,817,75
,,,,,,
2020-07-14T15:13:05,,77.38,49,1012,808,69
,,,,,,
2020-07-14T15:18:05,,77.34,49,1012,803,65
,,,,,,
2020-07-14T15:23:05,0.32,77.23,49,1012,806,58
,,,,,,
2020-07-14T15:28:05,,77.05,48.5,1012,810,61
,,,,,,
2020-07-14T15:33:05,,76.95,48.5,1012,813,52
,,,,,,
2020-07-14T15:38:05,,76.8,48,1012,821,59
,,,,,,
2020-07-14T15:43:05,,76.69,48,1012,828,63
,,,,,,
2020-07-14T15:48:05,,76.64,48,1012,834,59
,,,,,,
2020-07-14T15:53:05,,76.57,48,1012,840,54
,,,,,,
2020-07-14T15:58:05,,76.48,48,1012,845,54
,,,,,,
2020-07-14T16:03:05,,76.39,48,1012,849,48
,,,,,,
2020-07-14T16:08:05,,76.35,48,1012,851,46
,,,,,,
2020-07-14T16:13:05,,76.28,47.5,1012,857,46
,,,,,,
2020-07-14T16:18:05,,76.24,47.5,1012,863,46
,,,,,,
2020-07-14T16:23:05,0.32,76.21,47.5,1012,872,46
,,,,,,
2020-07-14T16:28:05,,76.19,47.5,1012,874,46
,,,,,,
2020-07-14T16:33:05,,76.12,47.5,1012,890,50
,,,,,,
2020-07-14T16:38:05,,76.24,48,1012,904,46
,,,,,,
2020-07-14T16:43:05,,76.66,48.5,1012,918,46
,,,,,,
2020-07-14T16:48:05,,77.05,48.5,1012,934,46
,,,,,,
2020-07-14T16:53:05,,77.38,49,1012,944,46
,,,,,,
2020-07-14T16:58:05,,77.67,49.5,1012,956,46
,,,,,,
2020-07-14T17:03:05,,77.9,50,1012,965,46
,,,,,,
2020-07-14T17:08:05,,78.15,50,1012,975,46
,,,,,,
2020-07-14T17:13:05,,78.37,50.5,1012,981,48
,,,,,,
2020-07-14T17:18:05,,78.53,50.5,1012,988,46
,,,,,,
2020-07-14T17:23:05,0.32,78.69,51,1013,988,46
,,,,,,
2020-07-14T17:28:05,,78.84,51,1012,981,46
,,,,,,
2020-07-14T17:33:05,,78.96,51,1013,976,46
,,,,,,
2020-07-14T17:38:05,,79.07,51.5,1013,969,52
,,,,,,
2020-07-14T17:43:05,,79.2,51.5,1013,962,46
,,,,,,
2020-07-14T17:48:05,,79.29,51.5,1013,953,48
,,,,,,
2020-07-14T17:53:05,,79.41,52,1013,950,46
,,,,,,
2020-07-14T17:58:05,,79.54,52,1013,944,46
,,,,,,
2020-07-14T18:03:05,,79.61,52,1013,936,46
,,,,,,
2020-07-14T18:08:05,,79.72,52,1013,931,50
,,,,,,
2020-07-14T18:13:05,,79.83,52,1013,926,46
,,,,,,
2020-07-14T18:18:05,,79.9,52,1013,915,46
,,,,,,
2020-07-14T18:23:05,0.32,80.02,52.5,1013,907,46
,,,,,,
2020-07-14T18:28:05,,80.11,52.5,1013,901,50
,,,,,,
2020-07-14T18:33:05,,80.24,52.5,1013,898,46
,,,,,,
2020-07-14T18:38:05,,80.33,52.5,1013,895,46
,,,,,,
2020-07-14T18:43:05,,80.44,52.5,1013,895,48
,,,,,,
2020-07-14T18:48:05,,80.53,52.5,1013,896,46
,,,,,,
2020-07-14T18:53:05,,80.64,52.5,1013,901,46
,,,,,,
2020-07-14T18:58:05,,80.74,52.5,1013,903,46
,,,,,,
2020-07-14T19:03:05,,80.83,52.5,1013,911,46
,,,,,,
2020-07-14T19:08:05,,80.92,53,1012,918,46
,,,,,,
2020-07-14T19:13:05,,81.03,53,1012,925,67
,,,,,,
2020-07-14T19:18:05,,81.1,53,1012,931,58
,,,,,,
2020-07-14T19:23:05,0.32,81.19,53,1012,943,59
,,,,,,
2020-07-14T19:28:05,,80.98,52.5,1012,949,48
,,,,,,
2020-07-14T19:33:05,,80.73,52,1012,953,116
,,,,,,
2020-07-14T19:38:05,,80.44,51.5,1012,956,133
,,,,,,
2020-07-14T19:43:05,,80.22,50.5,1012,963,152
,,,,,,
2020-07-14T19:48:05,,80.06,50,1012,966,142
,,,,,,
2020-07-14T19:53:05,,79.88,49.5,1012,968,144
,,,,,,
2020-07-14T19:58:05,,79.74,49,1012,968,136
,,,,,,
2020-07-14T20:03:05,,79.59,48.5,1012,972,129
,,,,,,
2020-07-14T20:08:05,,79.47,48,1012,968,103
,,,,,,
2020-07-14T20:13:05,,79.34,48,1012,966,88
,,,,,,
2020-07-14T20:18:05,,79.16,47.5,1012,965,86
,,,,,,
2020-07-14T20:23:05,0.32,79,47.5,1012,963,82
,,,,,,
2020-07-14T20:28:05,,78.91,47.5,1012,966,63
,,,,,,
2020-07-14T20:33:05,,79.12,49,1012,966,48
,,,,,,
2020-07-14T20:38:05,,79.23,48.5,1012,969,67
,,,,,,
2020-07-14T20:43:05,,79.25,48.5,1012,967,63
,,,,,,
2020-07-14T20:48:05,,79.2,48,1012,969,46
,,,,,,
2020-07-14T20:53:05,,79.14,48,1012,976,50
,,,,,,
2020-07-14T20:58:05,,79.07,48,1012,978,46
,,,,,,
2020-07-14T21:03:05,,79.07,48,1012,980,46
,,,,,,
2020-07-14T21:08:05,,79,47.5,1012,982,48
,,,,,,
2020-07-14T21:13:05,,78.93,47.5,1013,983,46
,,,,,,
2020-07-14T21:18:05,,78.85,47,1013,983,46
,,,,,,
2020-07-14T21:23:05,0.32,78.87,47.5,1013,985,46
,,,,,,
2020-07-14T21:28:05,,79.03,48,1013,992,46
,,,,,,
2020-07-14T21:33:05,,79.23,48,1013,996,46
,,,,,,
2020-07-14T21:38:05,,79.38,48.5,1013,1004,46
,,,,,,
2020-07-14T21:43:05,,79.52,49,1013,1002,56
,,,,,,
2020-07-14T21:48:05,,79.61,49,1013,1003,46
,,,,,,
2020-07-14T21:53:05,,79.72,49.5,1013,1010,46
,,,,,,
2020-07-14T21:58:05,,79.77,49.5,1013,1020,46
,,,,,,
2020-07-14T22:03:05,,79.86,50,1013,1030,46
,,,,,,
2020-07-14T22:08:05,,79.92,50.5,1013,1039,46
,,,,,,
2020-07-14T22:13:05,,79.95,50.5,1013,1046,46
,,,,,,
2020-07-14T22:18:05,,79.95,51,1013,1047,46
,,,,,,
2020-07-14T22:23:05,0.3,79.66,50.5,1013,1042,71
,,,,,,
2020-07-14T22:28:05,,79.38,49.5,1013,1039,58
,,,,,,
2020-07-14T22:33:05,,79.2,49.5,1013,1031,67
,,,,,,
2020-07-14T22:38:05,,79.05,49,1013,1025,58
,,,,,,
2020-07-14T22:43:05,,78.94,48.5,1013,1017,52
,,,,,,
2020-07-14T22:48:05,,78.8,48,1013,1008,46
,,,,,,
2020-07-14T22:53:05,,78.67,48,1013,1000,50
,,,,,,
2020-07-14T22:58:05,,78.49,47.5,1014,995,46
,,,,,,
2020-07-14T23:03:05,,78.26,47,1014,990,46
,,,,,,
2020-07-14T23:08:05,,78.15,47,1014,985,46
,,,,,,
2020-07-14T23:13:05,,78.1,47,1014,981,46
,,,,,,
2020-07-14T23:18:05,,77.97,47,1014,980,63
,,,,,,
2020-07-14T23:23:05,0.3,77.9,47,1014,975,54
,,,,,,
2020-07-14T23:28:05,,77.86,47,1014,967,46
,,,,,,
2020-07-14T23:33:05,,77.86,47,1014,963,50
,,,,,,
2020-07-14T23:38:05,,77.79,47,1014,965,50
,,,,,,
2020-07-14T23:43:05,,77.68,47,1014,967,58
,,,,,,
2020-07-14T23:48:05,,77.61,46.5,1014,970,63
,,,,,,
2020-07-14T23:53:05,,77.58,47.5,1014,970,50
,,,,,,
2020-07-14T23:58:05,,77.83,48,1014,978,46
,,,,,,
2020-07-15T00:03:05,,78.15,53.5,1014,996,46
,,,,,,
2020-07-15T00:08:05,,78.26,51.5,1014,1018,76
,,,,,,
2020-07-15T00:13:05,,78.42,53.5,1014,1033,71
,,,,,,
2020-07-15T00:18:05,,78.46,53.5,1014,1037,63
,,,,,,
2020-07-15T00:23:05,0.3,78.55,53,1014,1041,63
,,,,,,
2020-07-15T00:28:05,,78.39,51,1014,1043,69
,,,,,,
2020-07-15T00:33:05,,78.08,50,1014,1044,61
,,,,,,
2020-07-15T00:38:05,,77.76,49.5,1014,1044,52
,,,,,,
2020-07-15T00:43:05,,77.72,49.5,1014,1043,50
,,,,,,
2020-07-15T00:48:05,,77.74,49.5,1015,1040,46
,,,,,,
2020-07-15T00:53:05,,77.74,49,1015,1039,46
,,,,,,
2020-07-15T00:58:05,,77.65,48.5,1015,1041,54
,,,,,,
2020-07-15T01:03:05,,77.54,49.5,1015,1055,118
,,,,,,
2020-07-15T01:08:05,,77.54,51,1015,1065,135
,,,,,,
2020-07-15T01:13:05,,77.59,51.5,1015,1071,133
,,,,,,
2020-07-15T01:18:05,,77.47,51,1015,1077,155
,,,,,,
2020-07-15T01:23:05,0.3,77.34,50.5,1015,1082,169
,,,,,,
2020-07-15T01:28:05,,77.27,50,1015,1089,181
,,,,,,
2020-07-15T01:33:05,,77.09,49.5,1015,1091,225
,,,,,,
2020-07-15T01:38:05,,76.82,49.5,1016,1095,253
,,,,,,
2020-07-15T01:43:05,,76.91,49,1016,1095,229
,,,,,,
2020-07-15T01:48:05,,76.91,48.5,1015,1088,281
,,,,,,
2020-07-15T01:53:05,,76.95,48.5,1016,1082,298
,,,,,,
2020-07-15T01:58:05,,76.87,48.5,1016,1072,294
,,,,,,
2020-07-15T02:03:05,,76.8,48,1016,1063,335
,,,,,,
2020-07-15T02:08:05,,76.62,48,1016,1058,373
,,,,,,
2020-07-15T02:13:05,,76.51,47.5,1016,1053,367
,,,,,,
2020-07-15T02:18:05,,76.53,48,1016,1053,362
,,,,,,
2020-07-15T02:23:05,0.3,76.51,47.5,1016,1054,367
,,,,,,
2020-07-15T02:28:05,,76.42,47.5,1016,1049,370
,,,,,,
2020-07-15T02:33:05,,76.39,47.5,1016,1042,401
,,,,,,
2020-07-15T02:38:05,,76.28,47,1016,1041,376
,,,,,,
2020-07-15T02:43:05,,76.17,47.5,1016,1042,349
,,,,,,
2020-07-15T02:48:05,,76.01,47,1016,1053,359
,,,,,,
2020-07-15T02:53:05,,76.46,48.5,1016,1057,311
,,,,,,
2020-07-15T02:58:05,,76.77,48.5,1016,1058,253
,,,,,,
2020-07-15T03:03:05,,77.14,49,1016,1052,219
,,,,,,
2020-07-15T03:08:05,,77.49,49.5,1016,1042,191
,,,,,,
2020-07-15T03:13:05,,77.76,50.5,1016,1032,176
,,,,,,
2020-07-15T03:18:05,,77.99,50.5,1016,1022,165
,,,,,,
2020-07-15T03:23:05,0.3,78.21,51,1016,1024,178
,,,,,,
2020-07-15T03:28:05,,78.4,51,1016,1026,201
,,,,,,
2020-07-15T03:33:05,,78.55,51.5,1016,1027,198
,,,,,,
2020-07-15T03:38:05,,78.69,51.5,1016,1028,222
,,,,,,
2020-07-15T03:43:05,,78.82,52,1016,1035,273
,,,,,,
2020-07-15T03:48:05,,78.91,51.5,1016,1049,284
,,,,,,
2020-07-15T03:53:05,,78.96,51.5,1016,1068,325
,,,,,,
2020-07-15T03:58:05,,79.07,52,1016,1082,301
,,,,,,
2020-07-15T04:03:05,,79.18,52,1016,1087,250
,,,,,,
2020-07-15T04:08:05,,79.29,52.5,1016,1093,201
,,,,,,
2020-07-15T04:13:05,,79.38,52.5,1016,1092,169
,,,,,,
2020-07-15T04:18:05,,79.47,52.5,1016,1083,129
,,,,,,
2020-07-15T04:23:05,0.51,79.56,53,1016,1071,105
,,,,,,
2020-07-15T04:28:05,,79.63,53,1016,1050,76
,,,,,,
2020-07-15T04:33:05,,79.7,53.5,1016,1034,48
,,,,,,
2020-07-15T04:38:05,,79.75,53.5,1016,1018,46
,,,,,,
2020-07-15T04:43:05,,79.83,54,1016,1001,46
,,,,,,
2020-07-15T04:48:05,,79.88,54,1016,990,46
,,,,,,
2020-07-15T04:53:05,,79.93,54,1016,980,46
,,,,,,
2020-07-15T04:58:05,,80.02,54,1016,969,46
,,,,,,
2020-07-15T05:03:05,,80.11,55,1016,968,50
,,,,,,
2020-07-15T05:08:05,,80.17,55,1016,969,46
,,,,,,
2020-07-15T05:13:05,,80.22,55.5,1016,964,46
,,,,,,
2020-07-15T05:18:05,,80.28,55.5,1016,958,46
,,,,,,
2020-07-15T05:23:05,0.57,80.31,55.5,1016,944,46
,,,,,,
2020-07-15T05:28:05,,80.35,55.5,1016,930,46
,,,,,,
2020-07-15T05:33:05,,80.38,55.5,1016,923,50
,,,,,,
2020-07-15T05:38:05,,80.44,55.5,1016,918,46
,,,,,,
2020-07-15T05:43:05,,80.46,56,1016,912,46
,,,,,,
2020-07-15T05:48:05,,80.47,56,1016,907,46
,,,,,,
2020-07-15T05:53:05,,80.49,56,1016,896,46
,,,,,,
2020-07-15T05:58:05,,80.51,56,1016,888,46
,,,,,,
2020-07-15T06:03:05,,80.55,56,1016,875,46
,,,,,,
2020-07-15T06:08:05,,80.56,56,1016,866,46
,,,,,,
2020-07-15T06:13:05,,80.6,56,1016,857,46
,,,,,,
2020-07-15T06:18:05,,80.6,56,1016,853,48
,,,,,,
2020-07-15T06:23:05,0.59,80.6,56,1016,853,52
,,,,,,
2020-07-15T06:28:05,,80.62,56,1016,852,46
,,,,,,
2020-07-15T06:33:05,,80.62,56,1017,845,46
,,,,,,
2020-07-15T06:38:05,,80.64,56,1017,842,46
,,,,,,
2020-07-15T06:43:05,,80.65,56,1017,836,46
,,,,,,
2020-07-15T06:48:05,,80.67,56,1017,833,46
,,,,,,
2020-07-15T06:53:05,,80.65,56,1017,830,46
,,,,,,
2020-07-15T06:58:05,,80.67,56.5,1017,823,46
,,,,,,
2020-07-15T07:03:05,,80.67,56.5,1017,817,46
,,,,,,
2020-07-15T07:08:05,,80.67,56.5,1017,811,46
,,,,,,
2020-07-15T07:13:05,,80.67,56.5,1017,798,46
,,,,,,
2020-07-15T07:18:05,,80.71,56.5,1017,788,46
,,,,,,
2020-07-15T07:23:05,0.76,80.71,56.5,1017,784,59
,,,,,,
2020-07-15T07:28:05,,80.69,56.5,1017,783,69
,,,,,,
2020-07-15T07:33:05,,80.71,56,1017,781,56
,,,,,,
2020-07-15T07:38:05,,80.73,56,1017,784,50
,,,,,,
2020-07-15T07:43:05,,80.74,56,1017,782,54
,,,,,,
2020-07-15T07:48:05,,80.78,56,1017,779,46
,,,,,,
2020-07-15T07:53:05,,80.8,56,1017,778,46
,,,,,,
2020-07-15T07:58:05,,80.83,56,1017,776,46
,,,,,,
2020-07-15T08:03:05,,80.83,56,1017,769,48
,,,,,,
2020-07-15T08:08:05,,80.87,56,1018,767,46
,,,,,,
2020-07-15T08:13:05,,80.87,56.5,1018,763,46
,,,,,,
2020-07-15T08:18:05,,80.87,56.5,1018,754,46
,,,,,,
2020-07-15T08:23:05,0.65,80.89,56.5,1018,750,46
,,,,,,
2020-07-15T08:28:05,,80.91,56.5,1018,744,46
,,,,,,
2020-07-15T08:33:05,,80.92,56.5,1018,743,48
,,,,,,
2020-07-15T08:38:05,,80.92,56.5,1018,741,46
,,,,,,
